,hid,bid,state,uid,pid,text,speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_speakers,mentions_bills,has_bill_action,has_presentation_cue,has_vote_cue,has_disposition_cue,has_motion_cue,is_transition,stage_label
207,52363,CA_201720180AB1223,CA,2,165448,if i can interrupt for one moment please and ask mr lackey to take over as i need to go present in another committee and we ll maintain our quorum,CHAIRMAN,1,1,0.07692307692307693,0.10780669144981413,0,0,0,0,0,0,0,0,
208,52363,CA_201720180AB1223,CA,3,198,good thank you mr chairman thank you for more than 10 years this policy of posting payments to public entity s contractors has been successful caltrans has been doing this for more than 10 years so subcontractors may in fact go online 24 7 and see whether or not their general contractor has been paid for the work that the subcontractor s performed for them so it gives them adequate notice to then say okay we see by virtue of this posting that in deed the public entity has paid you and we are now asking that you pay us in a timely manner which by law should be within a week or seven days but we know that it s commonly much longer than that so with this information that is now available to them which here to for may not have been in many many cases they have a standing and they can verify the payment and therefore saying let s both live within the law the essence of this bill is that it gives us public notice it gives tax payers notice it essentially gives us the means by which we may lawfully and correctly and properly with the facts then approach a general contractor and say you ve been paid now let s pay me so what it really does in the end though is avoids penalties litigation filing a bond notice and things like that that can get complicated and very expensive to the subcontractor as a matter of fact both parties so we see this as an easy remedy one that s been proven to work and we appreciate your support,NONLEGISLATOR,0,0,0.11538461538461539,1.0,0,0,0,1,0,0,0,0,
209,52363,CA_201720180AB1223,CA,4,101885,mr chairman members eddie bernacci on behalf of the national electrical contractors association the california legislative conference plumbing heating piping industry northern california allied trades the wall and ceiling alliance and united contractors as previously stated california s done an excellent job on establishing prompt payment statutes to benefit subcontractors so that they can stay whole and pay their suppliers employees and overhead where this falls short is that the timelines are all predicated on when the public agency pays the general contractor and that information is not readily available this bill would provide sunshine into that ensure that folks are being paid on time and limit litigation and we would urge your aye vote thank you,NONLEGISLATOR,0,0,0.15384615384615385,0.4312267657992565,0,0,0,1,0,0,0,0,
210,52363,CA_201720180AB1223,CA,5,198,i might add that this also is particularly helpful to small and emerging contractors,NONLEGISLATOR,0,0,0.19230769230769232,0.05204460966542751,0,0,0,0,0,0,0,0,
211,52363,CA_201720180AB1223,CA,6,10,okay thank you yes okay any other people here to support okay opposition,VICE_CHAIRMAN,1,1,0.23076923076923078,0.048327137546468404,0,0,0,0,0,0,0,0,
212,52363,CA_201720180AB1223,CA,7,170057,good morning mr chair and members dorothy johnson with the california state association of counties my colleague from the urban counties caucus would also like to align her comments with my testimony and we are here in respectful opposition we believe there s a significant disconnect between the stated goals of this bill and what local agencies would be required to complete it puts an agency on the hook even when we are in full compliance with statue and making payments on the on time with no real benefit to our own local agencies as was mentioned this bill would require the posted payments to be put online and i believe the amendments wouldn t move it 21 days however this is creating requirements for items that are already public records so we would suggest in lieu of creating this mandate a costly mandate will drain sources from public agencies that the subcontractor simply contacts that agency and requests a public record that requires again no new law no new statutes and again for the reasons of a duplicative and burdensome requirement a mandate on local agencies respectfully oppose this measure and urge your no vote thank you,NONLEGISLATOR,0,0,0.2692307692307692,0.7323420074349443,0,0,0,1,1,0,0,0,
213,52363,CA_201720180AB1223,CA,8,10,thank you anyone else in opposition questions for the committee okay ma am you may close,VICE_CHAIRMAN,1,1,0.3076923076923077,0.055762081784386616,0,0,0,0,0,0,0,0,
214,52363,CA_201720180AB1223,CA,9,101330,i respectfully i ask for your aye vote i m very familiar with the public records act issue to require a subcontractor to do a public records act request just doesn t make logical sense and the the entities that are most in charge of the information should be able to provide the information and do it in a way that doesn t require anybody to make contact with anybody posting it on your website if you already have a website does not seem like a burden and we changed it to within 21 days because there was concern about having to post it very quickly that would be a burden we tried to take some of the burdens off oflocal government and so with all due respect i would disagree with the opposition and respectfully ask for your aye vote,LEGISLATOR,1,0,0.34615384615384615,0.5130111524163569,0,0,0,0,1,0,0,0,
215,52363,CA_201720180AB1223,CA,10,10,can i have a motion okay do we have a motion okay we have a first and second let s call for the question come on,VICE_CHAIRMAN,1,1,0.38461538461538464,0.09293680297397769,0,0,0,0,0,0,0,0,
216,52363,CA_201720180AB1223,CA,11,2998,the motion is do pass as amended and be referred to the committee on local government talamantes eggman lackey no burke aye flora aye frazier medina quirk silva aye,SECRETARY,0,0,0.4230769230769231,0.10780669144981413,0,0,0,0,1,0,1,0,
217,52363,CA_201720180AB1223,CA,12,10,okay your bill s on call,VICE_CHAIRMAN,1,1,0.46153846153846156,0.01858736059479554,0,0,0,0,0,0,0,0,
218,52363,CA_201720180AB1223,CA,13,101330,thank you very much sir appreciate it i don t see either one of them okay we ll just be in a holding pattern we ve got two other presenters that are busy with other responsibilities pardon me yeah of course she just fled so we re going to have a quorum she s back now we do,LEGISLATOR,1,0,0.5,0.20074349442379183,0,0,0,0,0,0,0,0,
219,52363,CA_201720180AB1223,CA,14,165448,where are we,CHAIRMAN,1,1,0.5384615384615384,0.011152416356877323,0,0,0,0,0,0,0,0,
220,52363,CA_201720180AB1223,CA,15,10,we just finished with yeah,VICE_CHAIRMAN,1,1,0.5769230769230769,0.01858736059479554,0,0,0,0,0,0,0,0,
221,52363,CA_201720180AB1223,CA,16,165448,okay yeah we have two items on the consent calendar today i have them right here front of me ab 639 by mister obernolte and ab 1057 by dr weber both of those are on the consent calendar any member wishing to pull one of those then an motion to approve would be in order motion to approve it s been moved by ms quirk silva second by ms burke secretary please call the roll,CHAIRMAN,1,1,0.6153846153846154,0.27137546468401486,0,1,0,0,1,0,0,0,
222,52363,CA_201720180AB1223,CA,17,2998,ab 639 do pass and be referred to the committee on appropriations with a recommendation to consent calendar talamantes eggman aye lackey aye burke aye flora aye frazier medina quirk silva aye ab 10 57 do pass an re referred to the committee on appropriations with a recommendations to consent calendar talamantes eggman aye lackey aye burke aye flora aye frasier medina quirk silva aye,SECRETARY,0,0,0.6538461538461539,0.22676579925650558,0,1,0,0,1,0,0,0,
223,52363,CA_201720180AB1223,CA,18,10,awkward silence,VICE_CHAIRMAN,1,1,0.6923076923076923,0.007434944237918215,0,0,0,0,0,0,0,0,
224,52363,CA_201720180AB1223,CA,19,165448,we can add some absent members on which one was it ab 77 by mr fong so let s call the roll for mr fong s bill,CHAIRMAN,1,1,0.7307692307692307,0.09293680297397769,0,1,0,0,1,0,0,0,
225,52363,CA_201720180AB1223,CA,20,2998,ab 77 quirk silva aye,SECRETARY,0,0,0.7692307692307693,0.01486988847583643,0,1,0,0,0,0,0,0,
226,52363,CA_201720180AB1223,CA,21,165448,okay mr fong s bill is out now on ms caballero s bill ab 1223 secretary please call the roll,CHAIRMAN,1,1,0.8076923076923077,0.06691449814126393,0,1,0,0,1,0,0,0,
227,52363,CA_201720180AB1223,CA,22,2998,talamantes eggman aye,SECRETARY,0,0,0.8461538461538461,0.011152416356877323,0,0,0,0,0,0,0,0,
228,52363,CA_201720180AB1223,CA,23,165448,okay that bill is still on call we are waiting for obernolte and bonta to present and we re still waiting for medina and frazier,CHAIRMAN,1,1,0.8846153846153846,0.08921933085501858,0,0,0,0,0,0,0,0,
229,52363,CA_201720180AB1223,CA,24,10,april it was good yeah it s getting a little busier now it is it s ramping up it s going to be an interesting end of the week too mm hm yeah got to bring snacks on thursdays,VICE_CHAIRMAN,1,1,0.9230769230769231,0.13011152416356878,0,0,0,0,0,0,0,0,
230,52363,CA_201720180AB1223,CA,25,7492,nope i m not him i m back in sorry i m like is it him i know right it s just me,LEGISLATOR,1,1,0.9615384615384616,0.07063197026022305,0,0,0,0,0,0,0,0,
231,52363,CA_201720180AB1223,CA,26,6440,how are you good you feeling better yeah took only two weeks it s hanging on right berryhill my office got it too did they everybody s going down in flames i m inoculating my office that s bad i gotta get a flu shot i ve actually survived so far this season my husband teaches so this was last week that s a little unfortunate i know it s the first time he missed one dodgers opening game really are you a dodgers fan as well then i am but i m not a lifetime i am because he is you re not nearly as committed yeah that was a good day for the giants yesterday not so good for the dodgers so that always makes me happy i was doing pretty good i only lost uh hm but they look good they battled back it s because they are good that s exactly right the guy set a world record a major league record a pitcher with two home runs yeah that s awesome on opening day one of the best pitchers in baseball has the ability to hit the ball yeah that looks great too incredible how can you be just because one was 150 game season come on especially the way they lost,NONLEGISLATOR,0,0,1.0,0.7620817843866171,0,0,0,0,0,0,0,0,
